"ID","Sample","Batch","FA","Area","Conc"
"Blank","Blank_ProdMar11_3152019_24.qgd","6","C14.0",5927,0.0137
"Blank","Blank_ProdMar12_3172019_2.qgd","6","C14.0",6338,0.0147
"B_166","B_166_Eelgrass_3152019_7.qgd","6","C14.1w",808,0.0042
"B_168","B_168_Fucus_3152019_8.qgd","6","C14.1w",14079,0.0736
"B_169","B_169_Fucus_3152019_9.qgd","6","C14.1w",10873,0.0569
"B_208","B_208_POM_3152019_32.qgd","6","C14.1w",5355,0.028
"B_209","B_209_POM_3152019_33.qgd","6","C14.1w",5593,0.0292
"B_212","B_212_POM_3152019_34.qgd","6","C14.1w",8258,0.0432
"B_213","B_213_POM_3152019_35.qgd","6","C14.1w",7028,0.0367
"B_217","B_217_POM_3152019_36.qgd","6","C14.1w",8216,0.043
"B_218","B_218_POM_3152019_37.qgd","6","C14.1w",10286,0.0538
"B_228","B_228_POM_3152019_40.qgd","6","C14.1w",7952,0.0416
"B_229","B_229_POM_3172019_41.qgd","6","C14.1w",8888,0.0465
"B_231","B_231_POM_3172019_1.qgd","6","C14.1w",10401,0.0544
"B_232","B_232_POM_3172019_3.qgd","6","C14.1w",9057,0.0474
"B_171","B_171_Limpet_3152019_10.qgd","6","C14.1w",1488,0.0078
"B_172","B_172_Limpet_3152019_11.qgd","6","C14.1w",1348,0.007
"B_179","B_179_Idotea_3152019_12.qgd","6","C14.1w",615,0.0032
"B_180","B_180_Idotea_3152019_13.qgd","6","C14.1w",790,0.0041
"B_182","B_182_ButterC_3152019_14.qgd","6","C14.1w",366,0.0019
"B_183","B_183_BMacoma_3152019_15.qgd","6","C14.1w",530,0.0028
"B_184","B_184_PMacoma_3152019_16.qgd","6","C14.1w",702,0.0037
"B_185","B_185_HelmetC_3152019_18.qgd","6","C14.1w",3606,0.0189
"B_186","B_186_HelmetC_3152019_19.qgd","6","C14.1w",621,0.0032
"B_198","B_198_HelmetC_3152019_25.qgd","6","C14.1w",1049,0.0055
"B_201","B_201_HelmetC_3152019_26.qgd","6","C14.1w",1327,0.0069
"B_202","B_202_HelmetC_3152019_27.qgd","6","C14.1w",1439,0.0075
"B_195","B_195_DungC_3152019_22.qgd","6","C14.1w",817,0.0043
"B_197","B_197_DungC_3152019_23.qgd","6","C14.1w",759,0.004
"B_204","B_204_DungC_3152019_29.qgd","6","C14.1w",901,0.0047
"B_205","B_205_DungC_3152019_30.qgd","6","C14.1w",1635,0.0085
"B_207","B_207_DungC_3152019_31.qgd","6","C14.1w",4388,0.0229
"B_191","B_191_Stag_3152019_20.qgd","6","C14.1w",1333,0.007
"B_192","B_192_Stag_3152019_21.qgd","6","C14.1w",1613,0.0084
"B_247","B_247_Stag_3172019_8.qgd","6","C14.1w",1436,0.0075
"B_248","B_248_Stag_3172019_10.qgd","6","C14.1w",1182,0.0062
"B_239","B_239_SPerch_3172019_4.qgd","6","C14.1w",1612,0.0084
"B_241","B_241_SPerch_3172019_5.qgd","6","C14.1w",1961,0.0103
"B_255","B_255_SPBack_3172019_13.qgd","6","C14.1w",2722,0.0142
"B_256","B_256_SPBack_3172019_14.qgd","6","C14.1w",2511,0.0131
"B_242","B_242_DShrimp_3172019_6.qgd","6","C14.1w",15496,0.081
"B_244","B_244_DShrimp_3172019_7.qgd","6","C14.1w",2031,0.0106
"B_250","B_250_DShrimp_3172019_11.qgd","6","C14.1w",3718,0.0194
"B_251","B_251_DShrimp_3172019_12.qgd","6","C14.1w",1985,0.0104
"Blank","Blank_ProdMar11_3152019_24.qgd","6","C14.1w",0,0
"Blank","Blank_ProdMar12_3172019_2.qgd","6","C14.1w",38,2e-04
"B_166","B_166_Eelgrass_3152019_7.qgd","6","C14.1w5",0,0
"B_168","B_168_Fucus_3152019_8.qgd","6","C14.1w5",45875,0.2399
"B_169","B_169_Fucus_3152019_9.qgd","6","C14.1w5",49390,0.2582
"B_208","B_208_POM_3152019_32.qgd","6","C14.1w5",10212,0.0534
"B_209","B_209_POM_3152019_33.qgd","6","C14.1w5",9212,0.0482
"B_212","B_212_POM_3152019_34.qgd","6","C14.1w5",11809,0.0617
"B_213","B_213_POM_3152019_35.qgd","6","C14.1w5",10826,0.0566
"B_217","B_217_POM_3152019_36.qgd","6","C14.1w5",12056,0.063
"B_218","B_218_POM_3152019_37.qgd","6","C14.1w5",16039,0.0839
"B_228","B_228_POM_3152019_40.qgd","6","C14.1w5",10888,0.0569
"B_229","B_229_POM_3172019_41.qgd","6","C14.1w5",12947,0.0677
"B_231","B_231_POM_3172019_1.qgd","6","C14.1w5",11967,0.0626
"B_232","B_232_POM_3172019_3.qgd","6","C14.1w5",9722,0.0508
"B_171","B_171_Limpet_3152019_10.qgd","6","C14.1w5",3437,0.018
"B_172","B_172_Limpet_3152019_11.qgd","6","C14.1w5",2267,0.0119
"B_179","B_179_Idotea_3152019_12.qgd","6","C14.1w5",105,5e-04
"B_180","B_180_Idotea_3152019_13.qgd","6","C14.1w5",1019,0.0053
"B_182","B_182_ButterC_3152019_14.qgd","6","C14.1w5",177,9e-04
"B_183","B_183_BMacoma_3152019_15.qgd","6","C14.1w5",947,0.005
"B_184","B_184_PMacoma_3152019_16.qgd","6","C14.1w5",280,0.0015
"B_185","B_185_HelmetC_3152019_18.qgd","6","C14.1w5",509,0.0027
"B_186","B_186_HelmetC_3152019_19.qgd","6","C14.1w5",65,3e-04
"B_198","B_198_HelmetC_3152019_25.qgd","6","C14.1w5",177,9e-04
"B_201","B_201_HelmetC_3152019_26.qgd","6","C14.1w5",0,0
"B_202","B_202_HelmetC_3152019_27.qgd","6","C14.1w5",0,0
"B_195","B_195_DungC_3152019_22.qgd","6","C14.1w5",185,0.001
"B_197","B_197_DungC_3152019_23.qgd","6","C14.1w5",328,0.0017
"B_204","B_204_DungC_3152019_29.qgd","6","C14.1w5",0,0
"B_205","B_205_DungC_3152019_30.qgd","6","C14.1w5",0,0
"B_207","B_207_DungC_3152019_31.qgd","6","C14.1w5",85,4e-04
"B_191","B_191_Stag_3152019_20.qgd","6","C14.1w5",320,0.0017
"B_192","B_192_Stag_3152019_21.qgd","6","C14.1w5",1392,0.0073
"B_247","B_247_Stag_3172019_8.qgd","6","C14.1w5",914,0.0048
"B_248","B_248_Stag_3172019_10.qgd","6","C14.1w5",172,9e-04
"B_239","B_239_SPerch_3172019_4.qgd","6","C14.1w5",699,0.0037
"B_241","B_241_SPerch_3172019_5.qgd","6","C14.1w5",1326,0.0069
"B_255","B_255_SPBack_3172019_13.qgd","6","C14.1w5",1917,0.01
"B_256","B_256_SPBack_3172019_14.qgd","6","C14.1w5",1951,0.0102
"B_242","B_242_DShrimp_3172019_6.qgd","6","C14.1w5",461,0.0024
"B_244","B_244_DShrimp_3172019_7.qgd","6","C14.1w5",602,0.0031
"B_250","B_250_DShrimp_3172019_11.qgd","6","C14.1w5",674,0.0035
"B_251","B_251_DShrimp_3172019_12.qgd","6","C14.1w5",153,8e-04
"Blank","Blank_ProdMar11_3152019_24.qgd","6","C14.1w5",0,0
"Blank","Blank_ProdMar12_3172019_2.qgd","6","C14.1w5",0,0
"B_166","B_166_Eelgrass_3152019_7.qgd","6","i.C15.0",7767,0.0179
"B_168","B_168_Fucus_3152019_8.qgd","6","i.C15.0",2988,0.0069
"B_169","B_169_Fucus_3152019_9.qgd","6","i.C15.0",2378,0.0055
"B_208","B_208_POM_3152019_32.qgd","6","i.C15.0",133106,0.307
"B_209","B_209_POM_3152019_33.qgd","6","i.C15.0",118732,0.2738
"B_212","B_212_POM_3152019_34.qgd","6","i.C15.0",133130,0.3071
"B_213","B_213_POM_3152019_35.qgd","6","i.C15.0",120980,0.279
"B_217","B_217_POM_3152019_36.qgd","6","i.C15.0",133969,0.309
"B_218","B_218_POM_3152019_37.qgd","6","i.C15.0",171938,0.3966
"B_228","B_228_POM_3152019_40.qgd","6","i.C15.0",177138,0.4086
"B_229","B_229_POM_3172019_41.qgd","6","i.C15.0",204753,0.4722
"B_231","B_231_POM_3172019_1.qgd","6","i.C15.0",299733,0.6913
"B_232","B_232_POM_3172019_3.qgd","6","i.C15.0",278420,0.6422
"B_171","B_171_Limpet_3152019_10.qgd","6","i.C15.0",468150,1.0797
"B_172","B_172_Limpet_3152019_11.qgd","6","i.C15.0",347988,0.8026
"B_179","B_179_Idotea_3152019_12.qgd","6","i.C15.0",15230,0.0351
"B_180","B_180_Idotea_3152019_13.qgd","6","i.C15.0",78907,0.182
"B_182","B_182_ButterC_3152019_14.qgd","6","i.C15.0",35415,0.0817
"B_183","B_183_BMacoma_3152019_15.qgd","6","i.C15.0",20275,0.0468
"B_184","B_184_PMacoma_3152019_16.qgd","6","i.C15.0",15523,0.0358
"B_185","B_185_HelmetC_3152019_18.qgd","6","i.C15.0",22700,0.0524
"B_186","B_186_HelmetC_3152019_19.qgd","6","i.C15.0",12176,0.0281
"B_198","B_198_HelmetC_3152019_25.qgd","6","i.C15.0",11614,0.0268
"B_201","B_201_HelmetC_3152019_26.qgd","6","i.C15.0",9831,0.0227
"B_202","B_202_HelmetC_3152019_27.qgd","6","i.C15.0",10908,0.0252
"B_195","B_195_DungC_3152019_22.qgd","6","i.C15.0",16714,0.0385
"B_197","B_197_DungC_3152019_23.qgd","6","i.C15.0",9825,0.0227
"B_204","B_204_DungC_3152019_29.qgd","6","i.C15.0",12622,0.0291
"B_205","B_205_DungC_3152019_30.qgd","6","i.C15.0",31376,0.0724
"B_207","B_207_DungC_3152019_31.qgd","6","i.C15.0",31531,0.0727
"B_191","B_191_Stag_3152019_20.qgd","6","i.C15.0",18928,0.0437
"B_192","B_192_Stag_3152019_21.qgd","6","i.C15.0",31791,0.0733
"B_247","B_247_Stag_3172019_8.qgd","6","i.C15.0",26979,0.0622
"B_248","B_248_Stag_3172019_10.qgd","6","i.C15.0",17761,0.041
"B_239","B_239_SPerch_3172019_4.qgd","6","i.C15.0",6989,0.0161
"B_241","B_241_SPerch_3172019_5.qgd","6","i.C15.0",48472,0.1118
"B_255","B_255_SPBack_3172019_13.qgd","6","i.C15.0",42997,0.0992
"B_256","B_256_SPBack_3172019_14.qgd","6","i.C15.0",44471,0.1026
"B_242","B_242_DShrimp_3172019_6.qgd","6","i.C15.0",52643,0.1214
"B_244","B_244_DShrimp_3172019_7.qgd","6","i.C15.0",35700,0.0823
"B_250","B_250_DShrimp_3172019_11.qgd","6","i.C15.0",59765,0.1378
"B_251","B_251_DShrimp_3172019_12.qgd","6","i.C15.0",33522,0.0773
"Blank","Blank_ProdMar11_3152019_24.qgd","6","i.C15.0",0,0
"Blank","Blank_ProdMar12_3172019_2.qgd","6","i.C15.0",0,0
"B_166","B_166_Eelgrass_3152019_7.qgd","6","a.C15.0",1769,0.0041
"B_168","B_168_Fucus_3152019_8.qgd","6","a.C15.0",1152,0.0027
"B_169","B_169_Fucus_3152019_9.qgd","6","a.C15.0",1414,0.0033
"B_208","B_208_POM_3152019_32.qgd","6","a.C15.0",55112,0.1271
"B_209","B_209_POM_3152019_33.qgd","6","a.C15.0",52552,0.1212
"B_212","B_212_POM_3152019_34.qgd","6","a.C15.0",57678,0.133
"B_213","B_213_POM_3152019_35.qgd","6","a.C15.0",52712,0.1216
"B_217","B_217_POM_3152019_36.qgd","6","a.C15.0",57125,0.1318
"B_218","B_218_POM_3152019_37.qgd","6","a.C15.0",74800,0.1725
"B_228","B_228_POM_3152019_40.qgd","6","a.C15.0",59840,0.138
"B_229","B_229_POM_3172019_41.qgd","6","a.C15.0",64860,0.1496
"B_231","B_231_POM_3172019_1.qgd","6","a.C15.0",58193,0.1342
"B_232","B_232_POM_3172019_3.qgd","6","a.C15.0",61424,0.1417
"B_171","B_171_Limpet_3152019_10.qgd","6","a.C15.0",30284,0.0698
"B_172","B_172_Limpet_3152019_11.qgd","6","a.C15.0",23229,0.0536
"B_179","B_179_Idotea_3152019_12.qgd","6","a.C15.0",7002,0.0161
"B_180","B_180_Idotea_3152019_13.qgd","6","a.C15.0",33163,0.0765
"B_182","B_182_ButterC_3152019_14.qgd","6","a.C15.0",4994,0.0115
"B_183","B_183_BMacoma_3152019_15.qgd","6","a.C15.0",9280,0.0214
"B_184","B_184_PMacoma_3152019_16.qgd","6","a.C15.0",7955,0.0183
"B_185","B_185_HelmetC_3152019_18.qgd","6","a.C15.0",8892,0.0205
"B_186","B_186_HelmetC_3152019_19.qgd","6","a.C15.0",3124,0.0072
"B_198","B_198_HelmetC_3152019_25.qgd","6","a.C15.0",2622,0.006
"B_201","B_201_HelmetC_3152019_26.qgd","6","a.C15.0",2616,0.006
"B_202","B_202_HelmetC_3152019_27.qgd","6","a.C15.0",3038,0.007
"B_195","B_195_DungC_3152019_22.qgd","6","a.C15.0",7091,0.0164
"B_197","B_197_DungC_3152019_23.qgd","6","a.C15.0",3758,0.0087
"B_204","B_204_DungC_3152019_29.qgd","6","a.C15.0",5126,0.0118
"B_205","B_205_DungC_3152019_30.qgd","6","a.C15.0",16960,0.0391
"B_207","B_207_DungC_3152019_31.qgd","6","a.C15.0",18670,0.0431
"B_191","B_191_Stag_3152019_20.qgd","6","a.C15.0",3334,0.0077
"B_192","B_192_Stag_3152019_21.qgd","6","a.C15.0",7365,0.017
"B_247","B_247_Stag_3172019_8.qgd","6","a.C15.0",4205,0.0097
"B_248","B_248_Stag_3172019_10.qgd","6","a.C15.0",4615,0.0106
"B_239","B_239_SPerch_3172019_4.qgd","6","a.C15.0",2054,0.0047
"B_241","B_241_SPerch_3172019_5.qgd","6","a.C15.0",6678,0.0154
"B_255","B_255_SPBack_3172019_13.qgd","6","a.C15.0",10801,0.0249
"B_256","B_256_SPBack_3172019_14.qgd","6","a.C15.0",12823,0.0296
"B_242","B_242_DShrimp_3172019_6.qgd","6","a.C15.0",16746,0.0386
"B_244","B_244_DShrimp_3172019_7.qgd","6","a.C15.0",9122,0.021
"B_250","B_250_DShrimp_3172019_11.qgd","6","a.C15.0",21066,0.0486
"B_251","B_251_DShrimp_3172019_12.qgd","6","a.C15.0",9475,0.0219
"Blank","Blank_ProdMar11_3152019_24.qgd","6","a.C15.0",0,0
"Blank","Blank_ProdMar12_3172019_2.qgd","6","a.C15.0",0,0
"B_166","B_166_Eelgrass_3152019_7.qgd","6","C15.0",34355,0.0792
"B_168","B_168_Fucus_3152019_8.qgd","6","C15.0",539697,1.2448
"B_169","B_169_Fucus_3152019_9.qgd","6","C15.0",538995,1.2431
"B_208","B_208_POM_3152019_32.qgd","6","C15.0",479323,1.1055
"B_209","B_209_POM_3152019_33.qgd","6","C15.0",446058,1.0288
"B_212","B_212_POM_3152019_34.qgd","6","C15.0",460965,1.0632
"B_213","B_213_POM_3152019_35.qgd","6","C15.0",430273,0.9924
"B_217","B_217_POM_3152019_36.qgd","6","C15.0",447795,1.0328
"B_218","B_218_POM_3152019_37.qgd","6","C15.0",632104,1.4579
"B_228","B_228_POM_3152019_40.qgd","6","C15.0",756610,1.7451
"B_229","B_229_POM_3172019_41.qgd","6","C15.0",846784,1.953
"B_231","B_231_POM_3172019_1.qgd","6","C15.0",835182,1.9263
"B_232","B_232_POM_3172019_3.qgd","6","C15.0",826162,1.9055
"B_171","B_171_Limpet_3152019_10.qgd","6","C15.0",298923,0.6894
"B_172","B_172_Limpet_3152019_11.qgd","6","C15.0",219464,0.5062
"B_179","B_179_Idotea_3152019_12.qgd","6","C15.0",117474,0.2709
"B_180","B_180_Idotea_3152019_13.qgd","6","C15.0",170894,0.3942
"B_182","B_182_ButterC_3152019_14.qgd","6","C15.0",233965,0.5396
"B_183","B_183_BMacoma_3152019_15.qgd","6","C15.0",671953,1.5498
"B_184","B_184_PMacoma_3152019_16.qgd","6","C15.0",532482,1.2281
"B_185","B_185_HelmetC_3152019_18.qgd","6","C15.0",335437,0.7737
"B_186","B_186_HelmetC_3152019_19.qgd","6","C15.0",256731,0.5921
"B_198","B_198_HelmetC_3152019_25.qgd","6","C15.0",130815,0.3017
"B_201","B_201_HelmetC_3152019_26.qgd","6","C15.0",231732,0.5345
"B_202","B_202_HelmetC_3152019_27.qgd","6","C15.0",205396,0.4737
"B_195","B_195_DungC_3152019_22.qgd","6","C15.0",322004,0.7427
"B_197","B_197_DungC_3152019_23.qgd","6","C15.0",340167,0.7846
"B_204","B_204_DungC_3152019_29.qgd","6","C15.0",331436,0.7644
"B_205","B_205_DungC_3152019_30.qgd","6","C15.0",705247,1.6266
"B_207","B_207_DungC_3152019_31.qgd","6","C15.0",458989,1.0586
"B_191","B_191_Stag_3152019_20.qgd","6","C15.0",127845,0.2949
"B_192","B_192_Stag_3152019_21.qgd","6","C15.0",147600,0.3404
"B_247","B_247_Stag_3172019_8.qgd","6","C15.0",151282,0.3489
"B_248","B_248_Stag_3172019_10.qgd","6","C15.0",133173,0.3072
"B_239","B_239_SPerch_3172019_4.qgd","6","C15.0",122948,0.2836
"B_241","B_241_SPerch_3172019_5.qgd","6","C15.0",208384,0.4806
"B_255","B_255_SPBack_3172019_13.qgd","6","C15.0",352125,0.8121
"B_256","B_256_SPBack_3172019_14.qgd","6","C15.0",324639,0.7488
"B_242","B_242_DShrimp_3172019_6.qgd","6","C15.0",848113,1.9561
"B_244","B_244_DShrimp_3172019_7.qgd","6","C15.0",1291591,2.9789
"B_250","B_250_DShrimp_3172019_11.qgd","6","C15.0",549360,1.2671
"B_251","B_251_DShrimp_3172019_12.qgd","6","C15.0",323741,0.7467
"Blank","Blank_ProdMar11_3152019_24.qgd","6","C15.0",1675,0.0039
"Blank","Blank_ProdMar12_3172019_2.qgd","6","C15.0",0,0
"B_166","B_166_Eelgrass_3152019_7.qgd","6","C15.1w",4137,0.0249
"B_168","B_168_Fucus_3152019_8.qgd","6","C15.1w",1202,0.0072
"B_169","B_169_Fucus_3152019_9.qgd","6","C15.1w",1038,0.0062
"B_208","B_208_POM_3152019_32.qgd","6","C15.1w",5105,0.0307
"B_209","B_209_POM_3152019_33.qgd","6","C15.1w",6943,0.0417
"B_212","B_212_POM_3152019_34.qgd","6","C15.1w",2962,0.0178
"B_213","B_213_POM_3152019_35.qgd","6","C15.1w",2810,0.0169
"B_217","B_217_POM_3152019_36.qgd","6","C15.1w",1848,0.0111
"B_218","B_218_POM_3152019_37.qgd","6","C15.1w",3669,0.0221
"B_228","B_228_POM_3152019_40.qgd","6","C15.1w",6044,0.0363
"B_229","B_229_POM_3172019_41.qgd","6","C15.1w",5299,0.0319
"B_231","B_231_POM_3172019_1.qgd","6","C15.1w",9079,0.0546
"B_232","B_232_POM_3172019_3.qgd","6","C15.1w",8361,0.0503
"B_171","B_171_Limpet_3152019_10.qgd","6","C15.1w",2495,0.015
"B_172","B_172_Limpet_3152019_11.qgd","6","C15.1w",1735,0.0104
"B_179","B_179_Idotea_3152019_12.qgd","6","C15.1w",318,0.0019
"B_180","B_180_Idotea_3152019_13.qgd","6","C15.1w",1246,0.0075
"B_182","B_182_ButterC_3152019_14.qgd","6","C15.1w",421,0.0025
"B_183","B_183_BMacoma_3152019_15.qgd","6","C15.1w",833,0.005
"B_184","B_184_PMacoma_3152019_16.qgd","6","C15.1w",731,0.0044
"B_185","B_185_HelmetC_3152019_18.qgd","6","C15.1w",2406,0.0145
"B_186","B_186_HelmetC_3152019_19.qgd","6","C15.1w",310,0.0019
"B_198","B_198_HelmetC_3152019_25.qgd","6","C15.1w",404,0.0024
"B_201","B_201_HelmetC_3152019_26.qgd","6","C15.1w",269,0.0016
"B_202","B_202_HelmetC_3152019_27.qgd","6","C15.1w",1219,0.0073
"B_195","B_195_DungC_3152019_22.qgd","6","C15.1w",1908,0.0115
"B_197","B_197_DungC_3152019_23.qgd","6","C15.1w",180,0.0011
"B_204","B_204_DungC_3152019_29.qgd","6","C15.1w",1295,0.0078
"B_205","B_205_DungC_3152019_30.qgd","6","C15.1w",1150,0.0069
"B_207","B_207_DungC_3152019_31.qgd","6","C15.1w",175,0.0011
"B_191","B_191_Stag_3152019_20.qgd","6","C15.1w",1214,0.0073
"B_192","B_192_Stag_3152019_21.qgd","6","C15.1w",605,0.0036
"B_247","B_247_Stag_3172019_8.qgd","6","C15.1w",811,0.0049
"B_248","B_248_Stag_3172019_10.qgd","6","C15.1w",2145,0.0129
"B_239","B_239_SPerch_3172019_4.qgd","6","C15.1w",411,0.0025
"B_241","B_241_SPerch_3172019_5.qgd","6","C15.1w",772,0.0046
"B_255","B_255_SPBack_3172019_13.qgd","6","C15.1w",1850,0.0111
"B_256","B_256_SPBack_3172019_14.qgd","6","C15.1w",1055,0.0063
"B_242","B_242_DShrimp_3172019_6.qgd","6","C15.1w",769,0.0046
"B_244","B_244_DShrimp_3172019_7.qgd","6","C15.1w",356,0.0021
"B_250","B_250_DShrimp_3172019_11.qgd","6","C15.1w",266,0.0016
"B_251","B_251_DShrimp_3172019_12.qgd","6","C15.1w",534,0.0032
"Blank","Blank_ProdMar11_3152019_24.qgd","6","C15.1w",0,0
"Blank","Blank_ProdMar12_3172019_2.qgd","6","C15.1w",171,0.001
"B_166","B_166_Eelgrass_3152019_7.qgd","6","i.C16.0",15053,0.0362
"B_168","B_168_Fucus_3152019_8.qgd","6","i.C16.0",4835,0.0116
"B_169","B_169_Fucus_3152019_9.qgd","6","i.C16.0",5069,0.0122
"B_208","B_208_POM_3152019_32.qgd","6","i.C16.0",53048,0.1277
"B_209","B_209_POM_3152019_33.qgd","6","i.C16.0",41137,0.099
"B_212","B_212_POM_3152019_34.qgd","6","i.C16.0",44317,0.1066
"B_213","B_213_POM_3152019_35.qgd","6","i.C16.0",40848,0.0983
"B_217","B_217_POM_3152019_36.qgd","6","i.C16.0",40271,0.0969
"B_218","B_218_POM_3152019_37.qgd","6","i.C16.0",51896,0.1249
"B_228","B_228_POM_3152019_40.qgd","6","i.C16.0",63411,0.1526
"B_229","B_229_POM_3172019_41.qgd","6","i.C16.0",76550,0.1842
"B_231","B_231_POM_3172019_1.qgd","6","i.C16.0",82176,0.1978
"B_232","B_232_POM_3172019_3.qgd","6","i.C16.0",78771,0.1896
"B_171","B_171_Limpet_3152019_10.qgd","6","i.C16.0",179484,0.4319
"B_172","B_172_Limpet_3152019_11.qgd","6","i.C16.0",130142,0.3132
"B_179","B_179_Idotea_3152019_12.qgd","6","i.C16.0",33374,0.0803
"B_180","B_180_Idotea_3152019_13.qgd","6","i.C16.0",52824,0.1271
"B_182","B_182_ButterC_3152019_14.qgd","6","i.C16.0",251088,0.6042
"B_183","B_183_BMacoma_3152019_15.qgd","6","i.C16.0",107486,0.2587
"B_184","B_184_PMacoma_3152019_16.qgd","6","i.C16.0",156930,0.3777
"B_185","B_185_HelmetC_3152019_18.qgd","6","i.C16.0",46043,0.1108
"B_186","B_186_HelmetC_3152019_19.qgd","6","i.C16.0",28641,0.0689
"B_198","B_198_HelmetC_3152019_25.qgd","6","i.C16.0",21962,0.0529
"B_201","B_201_HelmetC_3152019_26.qgd","6","i.C16.0",32928,0.0792
"B_202","B_202_HelmetC_3152019_27.qgd","6","i.C16.0",40000,0.0963
"B_195","B_195_DungC_3152019_22.qgd","6","i.C16.0",62180,0.1496
"B_197","B_197_DungC_3152019_23.qgd","6","i.C16.0",54232,0.1305
"B_204","B_204_DungC_3152019_29.qgd","6","i.C16.0",81238,0.1955
"B_205","B_205_DungC_3152019_30.qgd","6","i.C16.0",142649,0.3433
"B_207","B_207_DungC_3152019_31.qgd","6","i.C16.0",89418,0.2152
"B_191","B_191_Stag_3152019_20.qgd","6","i.C16.0",26300,0.0633
"B_192","B_192_Stag_3152019_21.qgd","6","i.C16.0",50825,0.1223
"B_247","B_247_Stag_3172019_8.qgd","6","i.C16.0",36555,0.088
"B_248","B_248_Stag_3172019_10.qgd","6","i.C16.0",24306,0.0585
"B_239","B_239_SPerch_3172019_4.qgd","6","i.C16.0",6931,0.0167
"B_241","B_241_SPerch_3172019_5.qgd","6","i.C16.0",13985,0.0337
"B_255","B_255_SPBack_3172019_13.qgd","6","i.C16.0",77699,0.187
"B_256","B_256_SPBack_3172019_14.qgd","6","i.C16.0",86464,0.2081
"B_242","B_242_DShrimp_3172019_6.qgd","6","i.C16.0",65835,0.1584
"B_244","B_244_DShrimp_3172019_7.qgd","6","i.C16.0",28546,0.0687
"B_250","B_250_DShrimp_3172019_11.qgd","6","i.C16.0",76437,0.1839
"B_251","B_251_DShrimp_3172019_12.qgd","6","i.C16.0",35142,0.0846
"Blank","Blank_ProdMar11_3152019_24.qgd","6","i.C16.0",0,0
"Blank","Blank_ProdMar12_3172019_2.qgd","6","i.C16.0",0,0
"B_166","B_166_Eelgrass_3152019_7.qgd","6","C16.0",10486619,25.236
"B_168","B_168_Fucus_3152019_8.qgd","6","C16.0",23171406,55.7619
"B_169","B_169_Fucus_3152019_9.qgd","6","C16.0",23896395,57.5066
"B_208","B_208_POM_3152019_32.qgd","6","C16.0",11397404,27.4278
"B_209","B_209_POM_3152019_33.qgd","6","C16.0",11176838,26.897
"B_212","B_212_POM_3152019_34.qgd","6","C16.0",11768282,28.3203
"B_213","B_213_POM_3152019_35.qgd","6","C16.0",10996496,26.463
"B_217","B_217_POM_3152019_36.qgd","6","C16.0",11929845,28.7091
"B_218","B_218_POM_3152019_37.qgd","6","C16.0",15589434,37.5159
"B_228","B_228_POM_3152019_40.qgd","6","C16.0",14783010,35.5752
"B_229","B_229_POM_3172019_41.qgd","6","C16.0",16392134,39.4476
"B_231","B_231_POM_3172019_1.qgd","6","C16.0",17936914,43.1651
"B_232","B_232_POM_3172019_3.qgd","6","C16.0",17846244,42.9469
"B_171","B_171_Limpet_3152019_10.qgd","6","C16.0",16926043,40.7324
"B_172","B_172_Limpet_3152019_11.qgd","6","C16.0",11999924,28.8778
"B_179","B_179_Idotea_3152019_12.qgd","6","C16.0",4332730,10.4267
"B_180","B_180_Idotea_3152019_13.qgd","6","C16.0",5218034,12.5572
"B_182","B_182_ButterC_3152019_14.qgd","6","C16.0",11675021,28.0959
"B_183","B_183_BMacoma_3152019_15.qgd","6","C16.0",4604283,11.0802
"B_184","B_184_PMacoma_3152019_16.qgd","6","C16.0",5946893,14.3112
"B_185","B_185_HelmetC_3152019_18.qgd","6","C16.0",8577819,20.6425
"B_186","B_186_HelmetC_3152019_19.qgd","6","C16.0",8418345,20.2587
"B_198","B_198_HelmetC_3152019_25.qgd","6","C16.0",10091267,24.2846
"B_201","B_201_HelmetC_3152019_26.qgd","6","C16.0",9679671,23.2941
"B_202","B_202_HelmetC_3152019_27.qgd","6","C16.0",10107335,24.3233
"B_195","B_195_DungC_3152019_22.qgd","6","C16.0",10607753,25.5275
"B_197","B_197_DungC_3152019_23.qgd","6","C16.0",10688789,25.7225
"B_204","B_204_DungC_3152019_29.qgd","6","C16.0",9781534,23.5392
"B_205","B_205_DungC_3152019_30.qgd","6","C16.0",11540685,27.7726
"B_207","B_207_DungC_3152019_31.qgd","6","C16.0",8775023,21.1171
"B_191","B_191_Stag_3152019_20.qgd","6","C16.0",7649787,18.4092
"B_192","B_192_Stag_3152019_21.qgd","6","C16.0",10530713,25.3421
"B_247","B_247_Stag_3172019_8.qgd","6","C16.0",10570059,25.4368
"B_248","B_248_Stag_3172019_10.qgd","6","C16.0",9341389,22.48
"B_239","B_239_SPerch_3172019_4.qgd","6","C16.0",12816261,30.8423
"B_241","B_241_SPerch_3172019_5.qgd","6","C16.0",14372531,34.5874
"B_255","B_255_SPBack_3172019_13.qgd","6","C16.0",9494557,22.8486
"B_256","B_256_SPBack_3172019_14.qgd","6","C16.0",9624607,23.1616
"B_242","B_242_DShrimp_3172019_6.qgd","6","C16.0",12249128,29.4775
"B_244","B_244_DShrimp_3172019_7.qgd","6","C16.0",12401920,29.8452
"B_250","B_250_DShrimp_3172019_11.qgd","6","C16.0",13348418,32.1229
"B_251","B_251_DShrimp_3172019_12.qgd","6","C16.0",9814083,23.6175
