site,latitude,longitude
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_03,55.48442,-133.175
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_04,55.52904,-133.147
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_05,55.59929,-133.16
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
2017_M_06,55.344914,-133.0011
